ID;Superkingdom;Kingdom;Subkingdom;Infrakingdom;Superphylum;Phylum;Subphylum;Infraphylum;Parvphylum;Superclass;Class;Subclass;Infraclass;Superorder;Order;Family;BHL;BOLD;EOL;GBIF;NCBI;GGBN;BHL_Percentile;BOLD_Percentile;EOL_Percentile;GBIF_Percentile;NCBI_Percentile;GGBN_Percentile;GGI score;Reference
Cyclophorales-Entopylaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Khakista;;;;Bacillariophyceae;Fragilariophycidae;;;Cyclophorales;Entopylaceae;11;0;0;40;0;0;57;0;0;49;0;0;18;Guiry, 2013c
Fragilariales-Fragilariaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Khakista;;;;Bacillariophyceae;Fragilariophycidae;;;Fragilariales;Fragilariaceae;255;165;3;73195;613;2;87;92;76;96;83;95;88;Guiry, 2013c
Licmophorales-Licmophoraceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Khakista;;;;Bacillariophyceae;Fragilariophycidae;;;Licmophorales;Licmophoraceae;13;0;0;4371;34;0;59;0;0;82;56;0;33;Guiry, 2013c
Protoraphidales-Protoraphidaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Khakista;;;;Bacillariophyceae;Fragilariophycidae;;;Protoraphidales;Protoraphidaceae;1;0;0;8;5;0;42;0;0;41;36;0;20;Guiry, 2013c
Rhabdonematales-Rhabdonemataceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Khakista;;;;Bacillariophyceae;Fragilariophycidae;;;Rhabdonematales;Rhabdonemataceae;0;2;0;476;15;0;0;64;0;66;47;0;30;Guiry, 2013c
Rhaphoneidales-Rhaphoneidaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Khakista;;;;Bacillariophyceae;Fragilariophycidae;;;Rhaphoneidales;Rhaphoneidaceae;0;5;0;6425;25;0;0;71;0;85;52;0;35;Guiry, 2013c
Striatellales-Striatellaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Khakista;;;;Bacillariophyceae;Fragilariophycidae;;;Striatellales;Striatellaceae;50;9;0;3357;29;0;72;75;0;80;54;0;47;Guiry, 2013c
Tabellariales-Tabellariaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Khakista;;;;Bacillariophyceae;Fragilariophycidae;;;Tabellariales;Tabellariaceae;59;0;2;3329;7;0;73;0;71;80;39;0;44;Guiry, 2013c
Thalassionematales-Thalassionemataceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Khakista;;;;Bacillariophyceae;Fragilariophycidae;;;Thalassionematales;Thalassionemataceae;0;3;0;132046;63;0;0;67;0;97;62;0;38;Guiry, 2013c
Toxariales-Toxariaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Khakista;;;;Bacillariophyceae;Fragilariophycidae;;;Toxariales;Toxariaceae;0;0;0;89;10;0;0;0;0;53;42;0;16;Guiry, 2013c
Bolidomonadales-Bolidomonadaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Khakista;;;;Bolidophyceae;;;;Bolidomonadales;Bolidomonadaceae;0;0;0;0;6;0;0;0;0;0;38;0;7;Guiry, 2013c
Parmales-Pentalaminaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Khakista;;;;Bolidophyceae;;;;Parmales;Pentalaminaceae;0;0;0;5;0;0;0;0;0;40;0;0;7;Guiry, 2013c
Parmales-Triparmaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Khakista;;;;Bolidophyceae;;;;Parmales;Triparmaceae;0;0;0;276;2;0;0;0;0;61;30;0;15;Guiry, 2013c
Eustigmatales-Chlorobothryaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Limnista;Eustigmista;Eustigmatophyceae;;;;Eustigmatales;Chlorobothryaceae;0;0;0;0;0;0;0;0;0;0;0;0;0;Guiry, 2013c
Eustigmatales-Eustigmataceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Limnista;Eustigmista;Eustigmatophyceae;;;;Eustigmatales;Eustigmataceae;0;0;0;3;43;0;0;0;0;38;58;0;16;Guiry, 2013c
Eustigmatales-Loboceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Limnista;Eustigmista;Eustigmatophyceae;;;;Eustigmatales;Loboceae;0;0;0;0;2;0;0;0;0;0;30;0;5;Guiry, 2013c
Eustigmatales-Monodopsidaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Limnista;Eustigmista;Eustigmatophyceae;;;;Eustigmatales;Monodopsidaceae;0;39;0;7508;48505;0;0;84;0;86;96;0;44;Guiry, 2013c
Eustigmatales-Pseudocharaciopsidaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Limnista;Eustigmista;Eustigmatophyceae;;;;Eustigmatales;Pseudocharaciopsidaceae;0;0;0;25;6;0;0;0;0;46;38;0;14;Guiry, 2013c
Pinguiochrysidales-Pinguiochrysidaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Limnista;Eustigmista;Eustigmatophyceae;Pinguiophycidae;;;Pinguiochrysidales;Pinguiochrysidaceae;0;0;0;7;57;0;0;0;0;41;61;0;17;Guiry, 2013c
Chloramoebales-Chloramoebaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Limnista;Phagochrysia;Chrysophyceae;;;;Chloramoebales;Chloramoebaceae;10;0;0;1;0;0;56;0;0;35;0;0;16;Guiry, 2013c
Chromulinales-Chrysamoebaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Limnista;Phagochrysia;Chrysophyceae;;;;Chromulinales;Chrysamoebaceae;0;0;0;6;0;0;0;0;0;40;0;0;7;Guiry, 2013c
Chromulinales-Chrysocapsaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Limnista;Phagochrysia;Chrysophyceae;;;;Chromulinales;Chrysocapsaceae;14;7;0;47;12;0;59;74;0;50;44;0;38;Guiry, 2013c
Chromulinales-Chrysococcaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Limnista;Phagochrysia;Chrysophyceae;;;;Chromulinales;Chrysococcaceae;0;0;0;218;0;0;0;0;0;59;0;0;10;Guiry, 2013c
Chromulinales-Chrysolepidomonadaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Limnista;Phagochrysia;Chrysophyceae;;;;Chromulinales;Chrysolepidomonadaceae;0;0;0;2;3;0;0;0;0;37;32;0;12;Guiry, 2013c
Chromulinales-Chrysosphaeraceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Limnista;Phagochrysia;Chrysophyceae;;;;Chromulinales;Chrysosphaeraceae;6;0;0;2;2;0;52;0;0;37;30;0;20;Guiry, 2013c
Chromulinales-Chrysothallaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Limnista;Phagochrysia;Chrysophyceae;;;;Chromulinales;Chrysothallaceae;1;0;0;1;0;0;42;0;0;35;0;0;13;Guiry, 2013c
Chromulinales-Dinobryaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Limnista;Phagochrysia;Chrysophyceae;;;;Chromulinales;Dinobryaceae;49;5;0;36756;265;0;72;71;0;94;76;0;52;Guiry, 2013c
Chrysosphaerales-Stichogloeaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Limnista;Phagochrysia;Chrysophyceae;;;;Chrysosphaerales;Stichogloeaceae;5;0;0;0;0;0;51;0;0;0;0;0;9;Guiry, 2013c
Heterogloeales-Heterogloeaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Limnista;Phagochrysia;Chrysophyceae;;;;Heterogloeales;Heterogloeaceae;0;0;0;3;1;0;0;0;0;38;27;0;11;Guiry, 2013c
Hibberdiales-Hibberdiaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Limnista;Phagochrysia;Chrysophyceae;;;;Hibberdiales;Hibberdiaceae;0;0;0;1399;18;0;0;0;0;73;49;0;21;Guiry, 2013c
Hibberdiales-Stylococcaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Limnista;Phagochrysia;Chrysophyceae;;;;Hibberdiales;Stylococcaceae;3;0;0;77;6;0;47;0;0;53;38;0;23;Guiry, 2013c
Hydrurales-Hydruraceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Limnista;Phagochrysia;Chrysophyceae;;;;Hydrurales;Hydruraceae;36;1;0;361;6;0;68;60;0;63;38;0;38;Guiry, 2013c
Ochromonadales-Chromulinaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Limnista;Phagochrysia;Chrysophyceae;;;;Ochromonadales;Chromulinaceae;73;31;0;3416;306;0;76;83;0;80;77;0;53;Guiry, 2013c
Ochromonadales-Ochromonadaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Limnista;Phagochrysia;Chrysophyceae;;;;Ochromonadales;Ochromonadaceae;89;6;0;520;86;0;78;73;0;66;65;0;47;Guiry, 2013c
Paraphysomonadida-Paraphysomonadaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Limnista;Phagochrysia;Chrysophyceae;;;;Paraphysomonadida;Paraphysomonadaceae;15;0;0;21;77;0;60;0;0;46;64;0;29;Cavalier-Smith & Chao, 2006
Synurales-Mallomonadaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Limnista;Phagochrysia;Chrysophyceae;;;;Synurales;Mallomonadaceae;57;0;0;13;1308;0;73;0;0;43;87;0;34;Guiry, 2013c
Synurales-Synuraceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Limnista;Phagochrysia;Chrysophyceae;;;;Synurales;Synuraceae;36;165;0;12528;19;0;68;92;0;89;49;0;50;Guiry, 2013c
Thallochrysidales-Thallochrysidaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Limnista;Phagochrysia;Chrysophyceae;;;;Thallochrysidales;Thallochrysidaceae;13;0;0;2;0;0;59;0;0;37;0;0;16;Guiry, 2013c
-Chlamydomyxaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Limnista;Phagochrysia;Picophagea;;;;;Chlamydomyxaceae;5;0;0;0;0;0;51;0;0;0;0;0;9;Guiry, 2013c
Picophagales-Picophagaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Limnista;Phagochrysia;Picophagea;;;;Picophagales;Picophagaceae;0;0;0;0;0;0;0;0;0;0;0;0;0;Guiry, 2013c
Synchromales-Synchromaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Limnista;Phagochrysia;Picophagea;;;;Synchromales;Synchromaceae;0;0;0;1;0;0;0;0;0;35;0;0;6;Guiry, 2013c
Aurearenales-Aurearenaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Aurophyceae;;;;Aurearenales;Aurearenaceae;0;0;0;0;15;0;0;0;0;0;47;0;8;Guiry, 2013c
Phaeothamniales-Phaeosaccionaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Aurophyceae;;;;Phaeothamniales;Phaeosaccionaceae;1;0;0;76;1;0;42;0;0;52;27;0;21;Cavalier-Smith & Scoble, 2012
Phaeothamniales-Phaeothamniaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Aurophyceae;;;;Phaeothamniales;Phaeothamniaceae;16;7;0;87;18;0;61;74;0;53;49;0;40;Cavalier-Smith & Scoble, 2012
Chrysomeridales-Chrysomeridaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Chrysomerophyceae;;;;Chrysomeridales;Chrysomeridaceae;0;0;0;2;16;0;0;0;0;37;47;0;14;Guiry, 2013c
-Asterocladaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;;Asterocladaceae;0;0;0;16;0;0;0;0;0;44;0;0;8;Guiry, 2013c
-Petrodermataceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;;Petrodermataceae;0;0;0;0;0;0;0;0;0;0;0;0;0;de Reviers et al., 2007
-Phaeosiphoniellaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;;Phaeosiphoniellaceae;0;0;0;0;0;0;0;0;0;0;0;0;0;Guiry, 2013c
-Phaeostrophiaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;;Phaeostrophiaceae;0;1;0;0;0;0;0;60;0;0;0;0;10;Guiry, 2013c
Ascoseirales-Ascoseiraceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Ascoseirales;Ascoseiraceae;21;1;0;90;0;0;63;60;0;53;0;0;30;de Reviers et al., 2007
Cutleriales-Cutleriaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Cutleriales;Cutleriaceae;301;20;1;3663;169;0;88;80;59;81;72;0;63;Guiry, 2013c
Desmarestiales-Arthrocladiaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Desmarestiales;Arthrocladiaceae;29;4;0;596;16;0;66;69;0;67;47;0;42;de Reviers et al., 2007
Desmarestiales-Desmarestiaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Desmarestiales;Desmarestiaceae;150;66;3;15131;348;0;83;87;76;90;79;0;69;de Reviers et al., 2007
Dictyotales-Dictyotaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Dictyotales;Dictyotaceae;871;476;17;50469;2350;16;95;97;91;95;90;99;94;de Reviers et al., 2007
Dictyotales-Dictyopsidaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Dictyotales;Dictyopsidaceae;0;0;0;0;0;0;0;0;0;0;0;0;0;de Reviers et al., 2007
Dictyotales-Scoresbyellaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Dictyotales;Scoresbyellaceae;2;0;0;5;6;0;46;0;0;40;38;0;21;Guiry, 2013c
Discosporangiales-Choristocarpaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Discosporangiales;Choristocarpaceae;92;0;0;46;21;0;78;0;0;50;50;0;30;de Reviers et al., 2007
Discosporangiales-Discosporangiaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Discosporangiales;Discosporangiaceae;1;0;0;0;3;0;42;0;0;0;32;0;13;de Reviers et al., 2007
Ectocarpales-Acinetosporaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Ectocarpales;Acinetosporaceae;2;31;1;9569;129;0;46;83;59;87;69;0;57;de Reviers et al., 2007
Ectocarpales-Adenocystaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Ectocarpales;Adenocystaceae;0;6;0;315;92;0;0;73;0;62;66;0;34;de Reviers et al., 2007
Ectocarpales-Chordariaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Ectocarpales;Chordariaceae;339;313;2;31510;740;0;89;95;71;93;84;0;72;de Reviers et al., 2007
Ectocarpales-Chordariopsidaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Ectocarpales;Chordariopsidaceae;2;0;0;70;0;0;46;0;0;52;0;0;17;Guiry, 2013c
Ectocarpales-Ectocarpaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Ectocarpales;Ectocarpaceae;671;128;3;10776;2313;0;94;91;76;88;90;0;73;de Reviers et al., 2007
Ectocarpales-Lithodermataceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Ectocarpales;Lithodermataceae;47;0;0;2;0;0;71;0;0;37;0;0;18;Guiry, 2013c
Ectocarpales-Mesosporaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Ectocarpales;Mesosporaceae;0;0;0;5;23;0;0;0;0;40;51;0;16;Guiry, 2013c
Ectocarpales-Myrionemataceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Ectocarpales;Myrionemataceae;62;3;0;1372;0;0;74;67;0;73;0;0;36;Guiry, 2013c
Ectocarpales-Petrospongiaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Ectocarpales;Petrospongiaceae;0;0;0;0;13;0;0;0;0;0;45;0;8;Guiry, 2013c
Ectocarpales-Pilayellaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Ectocarpales;Pilayellaceae;0;0;1;7;0;0;0;0;59;41;0;0;17;Guiry, 2013c
Ectocarpales-Pylaiellaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Ectocarpales;Pylaiellaceae;0;0;1;249;0;0;0;0;59;60;0;0;20;Guiry, 2013c
Ectocarpales-Sorocarpaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Ectocarpales;Sorocarpaceae;1;0;0;0;0;0;42;0;0;0;0;0;7;Guiry, 2013c
Fucales-Bifurcariopsidaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Fucales;Bifurcariopsidaceae;0;0;0;0;0;0;0;0;0;0;0;0;0;de Reviers et al., 2007
Fucales-Durvillaeaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Fucales;Durvillaeaceae;21;207;1;308;654;0;63;93;59;62;83;0;60;de Reviers et al., 2007
Fucales-Fucaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Fucales;Fucaceae;2426;212;17;58883;2512;1;99;93;91;95;90;93;94;de Reviers et al., 2007
Fucales-Himanthaliaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Fucales;Himanthaliaceae;17;1;1;3768;15;0;61;60;59;81;47;0;51;de Reviers et al., 2007
Fucales-Hormosiraceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Fucales;Hormosiraceae;8;0;1;447;15;0;54;0;59;65;47;0;38;de Reviers et al., 2007
Fucales-Notheiaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Fucales;Notheiaceae;8;0;0;194;9;0;54;0;0;58;42;0;26;de Reviers et al., 2007
Fucales-Sargassaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Fucales;Sargassaceae;180;261;15;24399;2818;14;84;94;91;92;90;98;92;de Reviers et al., 2007
Fucales-Seirococcaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Fucales;Seirococcaceae;5;3;0;892;36;0;51;67;0;70;56;0;41;de Reviers et al., 2007
Fucales-Xiphophoraceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Fucales;Xiphophoraceae;0;1;0;0;0;0;0;60;0;0;0;0;10;de Reviers et al., 2007
Ishigeales-Ishigeaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Ishigeales;Ishigeaceae;9;0;0;383;248;0;56;0;0;64;75;0;33;de Reviers et al., 2007
Laminariales-Akkesiphycaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Laminariales;Akkesiphycaceae;0;0;0;8;19;0;0;0;0;41;49;0;15;de Reviers et al., 2007
Laminariales-Alariaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Laminariales;Alariaceae;61;65;7;13752;603;0;74;87;85;89;82;0;70;de Reviers et al., 2007
Laminariales-Chordaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Laminariales;Chordaceae;44;20;1;7277;105;0;71;80;59;85;67;0;60;de Reviers et al., 2007
Laminariales-Costariaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Laminariales;Costariaceae;0;38;1;0;378;0;0;84;59;0;79;0;37;de Reviers et al., 2007
Laminariales-Laminariaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Laminariales;Laminariaceae;1148;306;9;51568;28539;0;96;95;87;95;95;0;78;de Reviers et al., 2007
Laminariales-Lessoniaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Laminariales;Lessoniaceae;63;48;9;4706;658;0;74;85;87;82;83;0;69;de Reviers et al., 2007
Laminariales-Pseudochordaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Laminariales;Pseudochordaceae;0;0;0;3;17;0;0;0;0;38;48;0;15;de Reviers et al., 2007
Nemodermatales-Nemodermataceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Nemodermatales;Nemodermataceae;1;0;0;0;0;0;42;0;0;0;0;0;7;de Reviers et al., 2007
Onslowiales-Onslowiaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Onslowiales;Onslowiaceae;0;0;0;0;2;0;0;0;0;0;30;0;5;de Reviers et al., 2007
Ralfsiales-Neoralfsiaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Ralfsiales;Neoralfsiaceae;0;0;0;20;23;0;0;0;0;45;51;0;16;Guiry, 2013c
Ralfsiales-Ralfsiaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Ralfsiales;Ralfsiaceae;151;22;1;3994;44;0;83;81;59;81;59;0;60;de Reviers et al., 2007
Scytosiphonales-Chnoosporaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Scytosiphonales;Chnoosporaceae;19;5;1;52;0;0;62;71;59;50;0;0;41;Guiry, 2013c
Scytosiphonales-Scytosiphonaceae;Eukaryota;Chromista;Chromobiota;Harosa;Heterokonta;Ochrophyta;Phaeista;Chrysista;Marista;Fucistia;Phaeophyceae;Melanophycidae;;;Scytosiphonales;Scytosiphonaceae;88;195;5;17739;2440;2;78;93;81;90;90;95;88;de Reviers et al., 2007
